0.386,0.391,23,20.522,9,61.314,0,0.35
0.386,0.391,23,20.522,9,61.314,0,0.4
0.386,0.391,23,20.522,9,61.314,0,0.45
0.386,0.391,23,20.522,9,61.314,0,0.5
0.386,0.391,23,20.522,9,61.314,0,0.55
0.386,0.391,23,20.522,9,61.314,0,0.6
0.386,0.391,23,20.522,9,61.314,0,0.65
0.386,0.391,23,20.522,9,61.314,0,0.7
0.386,0.391,23,20.522,9,61.314,0,0.75
0.386,0.391,23,20.522,9,61.314,0,0.8
0.386,0.391,23,20.522,9,61.314,0,0.85
0.37,0.51,290,2.648,148,1.636,0.308,0.2
0.37,0.51,290,2.648,148,1.636,0.308,0.25
0.37,0.51,290,2.648,148,1.636,0.308,0.3
0.37,0.51,290,2.648,148,1.636,0.308,0.35
0.37,0.51,290,2.648,148,1.636,0.308,0.4
0.37,0.51,290,2.648,148,1.636,0.308,0.45
0.37,0.51,290,2.648,148,1.636,0.308,0.5
0.37,0.51,290,2.648,148,1.636,0.308,0.55
0.37,0.51,290,2.648,148,1.636,0.308,0.6
0.37,0.51,290,2.648,148,1.636,0.308,0.65
0.37,0.51,290,2.648,148,1.636,0.308,0.7
0.37,0.51,290,2.648,148,1.636,0.308,0.75
0.37,0.51,290,2.648,148,1.636,0.308,0.8
0.37,0.51,290,2.648,148,1.636,0.308,0.85
0.327,0.286,28,12,8,4.736,0,0.2
0.327,0.286,28,12,8,4.736,0,0.25
0.327,0.286,28,12,8,4.736,0,0.3
0.327,0.286,28,12,8,4.736,0,0.35
0.327,0.286,28,12,8,4.736,0,0.4
0.327,0.286,28,12,8,4.736,0,0.45
0.327,0.286,28,12,8,4.736,0,0.5
0.327,0.286,28,12,8,4.736,0,0.55
0.327,0.286,28,12,8,4.736,0,0.6
0.327,0.286,28,12,8,4.736,0,0.65
0.327,0.286,28,12,8,4.736,0,0.7
0.327,0.286,28,12,8,4.736,0,0.75
0.327,0.286,28,12,8,4.736,0,0.8
0.327,0.286,28,12,8,4.736,0,0.85
0.439,0.503,195,2.369,98,2.072,0.374,0.2
0.439,0.503,195,2.369,98,2.072,0.374,0.25
0.439,0.503,195,2.369,98,2.072,0.374,0.3
0.439,0.503,195,2.369,98,2.072,0.374,0.35
0.439,0.503,195,2.369,98,2.072,0.374,0.4
0.439,0.503,195,2.369,98,2.072,0.374,0.45
0.439,0.503,195,2.369,98,2.072,0.374,0.5
0.439,0.503,195,2.369,98,2.072,0.374,0.55
0.439,0.503,195,2.369,98,2.072,0.374,0.6
0.439,0.503,195,2.369,98,2.072,0.374,0.65
0.439,0.503,195,2.369,98,2.072,0.374,0.7
0.439,0.503,195,2.369,98,2.072,0.374,0.75
0.439,0.503,195,2.369,98,2.072,0.374,0.8
0.439,0.503,195,2.369,98,2.072,0.374,0.85
0.008,0.1,10,182.9,1,37.429,0,0.2
0.008,0.1,10,182.9,1,37.429,0,0.25
0.008,0.1,10,182.9,1,37.429,0,0.3
0.008,0.1,10,182.9,1,37.429,0,0.35
0.008,0.1,10,182.9,1,37.429,0,0.4
0.008,0.1,10,182.9,1,37.429,0,0.45
0.008,0.1,10,182.9,1,37.429,0,0.5
0.008,0.1,10,182.9,1,37.429,0,0.55
0.008,0.1,10,182.9,1,37.429,0,0.6
0.008,0.1,10,182.9,1,37.429,0,0.65
0.008,0.1,10,182.9,1,37.429,0,0.7
0.008,0.1,10,182.9,1,37.429,0,0.75
0.008,0.1,10,182.9,1,37.429,0,0.8
0.008,0.1,10,182.9,1,37.429,0,0.85
0.323,0.25,4,32.25,1,49.116,0,0.2
0.323,0.25,4,32.25,1,49.116,0,0.25
0.323,0.25,4,32.25,1,49.116,0,0.3
0.323,0.25,4,32.25,1,49.116,0,0.35
0.323,0.25,4,32.25,1,49.116,0,0.4
0.323,0.25,4,32.25,1,49.116,0,0.45
0.323,0.25,4,32.25,1,49.116,0,0.5
0.323,0.25,4,32.25,1,49.116,0,0.55
0.323,0.25,4,32.25,1,49.116,0,0.6
0.323,0.25,4,32.25,1,49.116,0,0.65
0.323,0.25,4,32.25,1,49.116,0,0.7
0.323,0.25,4,32.25,1,49.116,0,0.75
0.323,0.25,4,32.25,1,49.116,0,0.8
0.323,0.25,4,32.25,1,49.116,0,0.85
0.231,0.586,58,5.793,34,0.048,0,0.2
0.231,0.586,58,5.793,34,0.048,0,0.25
0.231,0.586,58,5.793,34,0.048,0,0.3
0.231,0.586,58,5.793,34,0.048,0,0.35
0.231,0.586,58,5.793,34,0.048,0,0.4
0.231,0.586,58,5.793,34,0.048,0,0.45
0.231,0.586,58,5.793,34,0.048,0,0.5
0.231,0.586,58,5.793,34,0.048,0,0.55
0.231,0.586,58,5.793,34,0.048,0,0.6
0.231,0.586,58,5.793,34,0.048,0,0.65
0.231,0.586,58,5.793,34,0.048,0,0.7
0.231,0.586,58,5.793,34,0.048,0,0.75
0.231,0.586,58,5.793,34,0.048,0,0.8
0.231,0.586,58,5.793,34,0.048,0,0.85
0.874,0.496,258,2.899,128,1.101,0.271,0.2
0.874,0.496,258,2.899,128,1.101,0.271,0.25
0.874,0.496,258,2.899,128,1.101,0.271,0.3
0.874,0.496,258,2.899,128,1.101,0.271,0.35
0.874,0.496,258,2.899,128,1.101,0.271,0.4
0.874,0.496,258,2.899,128,1.101,0.271,0.45
0.874,0.496,258,2.899,128,1.101,0.271,0.5
0.874,0.496,258,2.899,128,1.101,0.271,0.55
0.874,0.496,258,2.899,128,1.101,0.271,0.6
0.874,0.496,258,2.899,128,1.101,0.271,0.65
0.874,0.496,258,2.899,128,1.101,0.271,0.7
0.874,0.496,258,2.899,128,1.101,0.271,0.75
0.874,0.496,258,2.899,128,1.101,0.271,0.8
0.874,0.496,258,2.899,128,1.101,0.271,0.85
0.304,0.278,36,9.333,10,0.062,0,0.2
0.304,0.278,36,9.333,10,0.062,0,0.25
0.304,0.278,36,9.333,10,0.062,0,0.3
0.304,0.278,36,9.333,10,0.062,0,0.35
0.304,0.278,36,9.333,10,0.062,0,0.4
0.304,0.278,36,9.333,10,0.062,0,0.45
0.304,0.278,36,9.333,10,0.062,0,0.5
0.304,0.278,36,9.333,10,0.062,0,0.55
0.304,0.278,36,9.333,10,0.062,0,0.6
0.304,0.278,36,9.333,10,0.062,0,0.65
0.304,0.278,36,9.333,10,0.062,0,0.7
0.304,0.278,36,9.333,10,0.062,0,0.75
0.304,0.278,36,9.333,10,0.062,0,0.8
0.304,0.278,36,9.333,10,0.062,0,0.85
0.027,0.353,815,9.08,288,0.096,0.005,0.2
0.027,0.353,815,9.08,288,0.096,0.005,0.25
0.027,0.353,815,9.08,288,0.096,0.005,0.3
0.027,0.353,815,9.08,288,0.096,0.005,0.35
0.027,0.353,815,9.08,288,0.096,0.005,0.4
0.027,0.353,815,9.08,288,0.096,0.005,0.45
0.027,0.353,815,9.08,288,0.096,0.005,0.5
0.027,0.353,815,9.08,288,0.096,0.005,0.55
0.027,0.353,815,9.08,288,0.096,0.005,0.6
0.027,0.353,815,9.08,288,0.096,0.005,0.65
0.027,0.353,815,9.08,288,0.096,0.005,0.7
0.027,0.353,815,9.08,288,0.096,0.005,0.75
0.027,0.353,815,9.08,288,0.096,0.005,0.8
0.027,0.353,815,9.08,288,0.096,0.005,0.85
0.3,0.347,49,6.857,17,0.04,0,0.2
0.3,0.347,49,6.857,17,0.04,0,0.25
0.3,0.347,49,6.857,17,0.04,0,0.3
0.3,0.347,49,6.857,17,0.04,0,0.35
0.3,0.347,49,6.857,17,0.04,0,0.4
0.3,0.347,49,6.857,17,0.04,0,0.45
0.3,0.347,49,6.857,17,0.04,0,0.5
0.3,0.347,49,6.857,17,0.04,0,0.55
0.3,0.347,49,6.857,17,0.04,0,0.6
0.3,0.347,49,6.857,17,0.04,0,0.65
0.3,0.347,49,6.857,17,0.04,0,0.7
0.3,0.347,49,6.857,17,0.04,0,0.75
0.3,0.347,49,6.857,17,0.04,0,0.8
0.3,0.347,49,6.857,17,0.04,0,0.85
0.11,0.438,80,10.575,35,1.265,0,0.2
0.11,0.438,80,10.575,35,1.265,0,0.25
0.11,0.438,80,10.575,35,1.265,0,0.3
0.11,0.438,80,10.575,35,1.265,0,0.35
0.11,0.438,80,10.575,35,1.265,0,0.4
0.11,0.438,80,10.575,35,1.265,0,0.45
0.11,0.438,80,10.575,35,1.265,0,0.5
0.11,0.438,80,10.575,35,1.265,0,0.55
0.11,0.438,80,10.575,35,1.265,0,0.6
0.11,0.438,80,10.575,35,1.265,0,0.65
0.11,0.438,80,10.575,35,1.265,0,0.7
0.11,0.438,80,10.575,35,1.265,0,0.75
0.11,0.438,80,10.575,35,1.265,0,0.8
0.11,0.438,80,10.575,35,1.265,0,0.85
0.07,0.583,12,28,7,0.054,0,0.2
0.07,0.583,12,28,7,0.054,0,0.25
0.07,0.583,12,28,7,0.054,0,0.3
0.07,0.583,12,28,7,0.054,0,0.35
0.07,0.583,12,28,7,0.054,0,0.4
0.07,0.583,12,28,7,0.054,0,0.45
0.07,0.583,12,28,7,0.054,0,0.5
0.07,0.583,12,28,7,0.054,0,0.55
0.07,0.583,12,28,7,0.054,0,0.6
0.07,0.583,12,28,7,0.054,0,0.65
0.07,0.583,12,28,7,0.054,0,0.7
0.07,0.583,12,28,7,0.054,0,0.75
0.07,0.583,12,28,7,0.054,0,0.8
0.07,0.583,12,28,7,0.054,0,0.85
0.458,0.46,278,3.043,128,0.923,0,0.2
0.458,0.46,278,3.043,128,0.923,0,0.25
0.458,0.46,278,3.043,128,0.923,0,0.3
0.458,0.46,278,3.043,128,0.923,0,0.35
0.458,0.46,278,3.043,128,0.923,0,0.4
0.458,0.46,278,3.043,128,0.923,0,0.45
0.458,0.46,278,3.043,128,0.923,0,0.5
0.458,0.46,278,3.043,128,0.923,0,0.55
0.458,0.46,278,3.043,128,0.923,0,0.6
0.458,0.46,278,3.043,128,0.923,0,0.65
0.458,0.46,278,3.043,128,0.923,0,0.7
0.458,0.46,278,3.043,128,0.923,0,0.75
0.458,0.46,278,3.043,128,0.923,0,0.8
0.458,0.46,278,3.043,128,0.923,0,0.85
0.076,0.333,120,7.05,40,1.15,0.003,0.2
0.076,0.333,120,7.05,40,1.15,0.003,0.25
0.076,0.333,120,7.05,40,1.15,0.003,0.3
0.076,0.333,120,7.05,40,1.15,0.003,0.35
0.076,0.333,120,7.05,40,1.15,0.003,0.4
0.076,0.333,120,7.05,40,1.15,0.003,0.45
0.076,0.333,120,7.05,40,1.15,0.003,0.5
0.076,0.333,120,7.05,40,1.15,0.003,0.55
0.076,0.333,120,7.05,40,1.15,0.003,0.6
0.076,0.333,120,7.05,40,1.15,0.003,0.65
0.076,0.333,120,7.05,40,1.15,0.003,0.7
0.076,0.333,120,7.05,40,1.15,0.003,0.75
